"Naziv isplatitelja";"Datum";"Primatelj";"OIB";"Mjesto";"Proračunski korisnik";"Valuta";"Iznos na poziciji";"Pozicija";"Organizacijska klasifikacija";"Programska klasifikacija";"Izvor financiranja";"Ekonomska klasifikacija";"Funkcijska klasifikacija";"Broj računa";"Opis";"Datum računa";"Datum dospijeća";"IBAN";"Poziv na broj"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"INOVIRAJ OBRT ZA USLUGE I SAVJETOVANJE";"13980683762";"PULA";;"EUR";"5900.00";"R1119 Intelektualne i osobne usluge";"600       01 UPRAVNI ODJEL ZA GOSPODARSTVO I EU PROJEKTE";"L01 6002A600001 Priprema projekata iz EU fondova";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"323790 Ostale intelektualne usluge";"0133 Ostale opće usluge";"7/01/251";"IZRADA PROG. INKUBACIJEI POSL. PLANA ""HUB KREATIVNE IIKT I 25/0004463";"2025-12-05T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR9124840081135143054";"HR00 7-01-251"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"INOVIRAJ OBRT ZA USLUGE I SAVJETOVANJE";"13980683762";"PULA";;"EUR";"4410.00";"R1119 Intelektualne i osobne usluge";"600       01 UPRAVNI ODJEL ZA GOSPODARSTVO I EU PROJEKTE";"L01 6002A600001 Priprema projekata iz EU fondova";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"323790 Ostale intelektualne usluge";"0133 Ostale opće usluge";"6/01/251";"TEHNIČKA POMOĆ UPRIPREMI PRIJAVE PROJEKTA ?HUBKREATIVNE I 25/0004462";"2025-12-05T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR9124840081135143054";"HR00 6-01-251"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"MINFOR D.O.O.";"97130327224";"VARAŽDIN";;"EUR";"5750.00";"R0013 Ostale zakupnine i najamnine";"100       01 UPRAVNI ODJEL ZA POSLOVE GRADONAČELNIKA, GRADSKO VIJEĆE I OPĆE POSLOVE";"L01 1001A100001 Redovna djelatnost upravnih odjela";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"323540 Licence";"0133 Ostale opće usluge";"29/25";"KORIŠTENJE WEBAPLIKACIJE E-GLASANJE - ID 250825/0004525";"2025-12-01T00:00:00.000Z";"2025-12-15T00:00:00.000Z";"HR5523600001102671130";"HR00 08122025"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"Pino Mi j.d.o.o.";"52229594441";"LABIN";;"EUR";"172.50";"R0354 Održavanje stanova";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400001 Održavanje stambenih prostora";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"323210 Usluge tekućeg i investicijskog održavanja građevinskih objekata";"0660 Rashodi vezani za stanovanje i kom. pogodnosti koji nisu drugdje svrstani";"92/1/1";"Održavanje stanova-OBJEKT: Ex Samacki:izmjenatermostata, 25/0004451";"2025-12-03T00:00:00.000Z";"2025-12-18T00:00:00.000Z";"HR2823400091111129099";"HR00 39-92-10"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"Pino Mi j.d.o.o.";"52229594441";"LABIN";;"EUR";"1026.00";"R0361 Održavanje poslovnih prostora";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"323212 Usluge tekućeg i investicijskog održavanja gr. objekata -priznati pretporeza";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"84/1/1";"Održavanje poslovnihprostora - Objekat:SAMACKI-prizemlje 25/0004485";"2025-11-28T00:00:00.000Z";"2025-12-13T00:00:00.000Z";"HR2823400091111129099";"HR00 39-84-10"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"Pino Mi j.d.o.o.";"52229594441";"LABIN";;"EUR";"97.50";"R0354 Održavanje stanova";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400001 Održavanje stambenih prostora";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"323210 Usluge tekućeg i investicijskog održavanja građevinskih objekata";"0660 Rashodi vezani za stanovanje i kom. pogodnosti koji nisu drugdje svrstani";"85/1/1";"Održavanje stanova -OBJEKT: A. Selana 24:Dobava,doprema i 25/0004452";"2025-11-29T00:00:00.000Z";"2025-11-29T00:00:00.000Z";"HR2823400091111129099";"HR00 39-85-10"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"LOGOPEDSKA PRAKSA SANDRA VIDAKOVIĆ K.";"GDPR";"";;"EUR";"495.00";"R0519-3 Intelektualne i osobne usluge";"500       01 UPRAVNI ODJEL ZA DRUŠTVENE DJELATNOSTI";"L01 5008A500008 Prevencija bolesti i promocija zdravlja";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"323720 Ugovori o djelu";"0760 Poslovi i usluge zdravstva koji nisu drugdje svrstani";"204-01-2025";"Logopedske usluge -08.11.2025. i 22.11.2025. -ID2458 25/0004454";"2025-12-03T00:00:00.000Z";"2025-12-03T00:00:00.000Z";"";"HR99"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"LOGOPEDSKA PRAKSA SANDRA VIDAKOVIĆ K.";"GDPR";"";;"EUR";"1500.00";"R0519-3 Intelektualne i osobne usluge";"500       01 UPRAVNI ODJEL ZA DRUŠTVENE DJELATNOSTI";"L01 5008A500008 Prevencija bolesti i promocija zdravlja";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"323720 Ugovori o djelu";"0760 Poslovi i usluge zdravstva koji nisu drugdje svrstani";"203-01-2025";"Logopedske usluge -03.11.2025. do 27.11.2025 -ID2449 - ID 25/0004455";"2025-11-28T00:00:00.000Z";"2025-12-03T00:00:00.000Z";"";"HR99"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"AUTOMATIC SERVIS D.O.O.";"41664839195";"BUZET";;"EUR";"30.00";"R0024 Ostali nespomenuti rashodi poslovanja";"100       01 UPRAVNI ODJEL ZA POSLOVE GRADONAČELNIKA, GRADSKO VIJEĆE I OPĆE POSLOVE";"L01 1001A100002 Redovna djelatnost  ureda gradonačelnika";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"329910 Rashodi protokola (vijenci, cvijeće, svijeće i slično)";"0133 Ostale opće usluge";"25-PJ1-3-03961";"REPREZENTACIJA -NAPITCI IZ APARATA - ID255825/0004517";"2025-12-10T00:00:00.000Z";"2025-12-25T00:00:00.000Z";"HR1324020061100065639";"HR00 09994-251303961"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"AUTOMATIC SERVIS D.O.O.";"41664839195";"BUZET";;"EUR";"30.00";"R0024 Ostali nespomenuti rashodi poslovanja";"100       01 UPRAVNI ODJEL ZA POSLOVE GRADONAČELNIKA, GRADSKO VIJEĆE I OPĆE POSLOVE";"L01 1001A100002 Redovna djelatnost  ureda gradonačelnika";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"329910 Rashodi protokola (vijenci, cvijeće, svijeće i slično)";"0133 Ostale opće usluge";"25-PJ1-3-03720";"REPREZENTACIJA -NAPITCI IZ APARATA - ID241225/0004516";"2025-11-25T00:00:00.000Z";"2025-12-10T00:00:00.000Z";"HR1324020061100065639";"HR00 09994-251303720"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"AUTOMATIC SERVIS D.O.O.";"41664839195";"BUZET";;"EUR";"40.00";"R0024 Ostali nespomenuti rashodi poslovanja";"100       01 UPRAVNI ODJEL ZA POSLOVE GRADONAČELNIKA, GRADSKO VIJEĆE I OPĆE POSLOVE";"L01 1001A100002 Redovna djelatnost  ureda gradonačelnika";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"329910 Rashodi protokola (vijenci, cvijeće, svijeće i slično)";"0133 Ostale opće usluge";"25-PJ1-3-03677";"REPREZENTACIJA -NAPITCI IZ APARATA - ID239225/0004515";"2025-11-19T00:00:00.000Z";"2025-12-04T00:00:00.000Z";"HR1324020061100065639";"HR00 09994-251303677"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"ADRIATIC OSIGURANJE D.D.";"94472454976";"PULA";;"EUR";"147.00";"R0214 Premije osiguranja";"200       01 UPRAVNI ODJEL ZA PRORAČUN I FINANCIJE";"L01 2001A200001 Zajednički troškovi upravnih odjela";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"329210 Premije osiguranja prijevoznih sredstava";"0112 Financijski i fiskalni poslovi";"86112518696";"OSIGURANJE CESTOVNIHVOZILA 05.9.25-05.9.26 - ID 245725/0004180";"2025-12-03T00:00:00.000Z";"2025-12-27T00:00:00.000Z";"HR9724810001411000034";"HR02 86112518696-27"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"STRUDES D.O.O.";"68137150346";"ZAGREB";;"EUR";"1150.00";"R0259-5 Glavni i izvedbeni projekt rudarska kupatila";"300       01 UPRAVNI ODJEL ZA PROSTORNO UREĐENJE, ZAŠTITU OKOLIŠA I IZDAVANJA AKATA ZA GRADNJU";"L01 3003K300005 Rekons. i sanacija velikog kupatila,tople veze i šohta u sklopu rudar.komp. Pijacal";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"426410 Ostala nematerijalna proizvedena imovina";"0620 Razvoj zajednice";"255-01-1";"Glavni i izvedbeniprojekt rudarskih kupatila -Kontrola gl. 25/0004472";"2025-11-27T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR8423600001102646940";"HR00 1-1"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"ZANDEL JAJČEVIĆ DANIJELA-HAPPULAND OBRT";"GDPR";"";;"EUR";"255.00";"R0395-3 Subvencija djelatnosti obrta za čuvanje djece";"500       01 UPRAVNI ODJEL ZA DRUŠTVENE DJELATNOSTI";"L01 5001A500001 Sufinanciranje predškolske djelatnosti";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"352320 Subvencije obrtnicima";"0911 Predškolsko obrazovanje";"19/P1/2";"SUFIN.OBRTA ZA ČUVANJEDJECE - BORAVAK UDJEČJOJIGRAONICI10 25/0004468";"2025-10-31T00:00:00.000Z";"2025-11-15T00:00:00.000Z";"";"HR99"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"12.17";"R0358 Troškovi priključaka štandova i dr.";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322310 Električna energija";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"2301048527-251120-3";"EL. ENERGIJA 11/2025 -ID 2495 25/0004478";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2301048527-251120-3"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"32.58";"R0359 Troškovi priključaka poslovnih prostora";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322314 Električna energija - osnov. za priznati pretporez";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"2301048527-251120-3";"EL. ENERGIJA 11/2025 -ID 2495 25/0004478";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2301048527-251120-3"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"10.96";"R0353 Troškovi priključaka - električna energija";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400001 Održavanje stambenih prostora";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322314 Električna energija - osnov. za priznati pretporez";"0660 Rashodi vezani za stanovanje i kom. pogodnosti koji nisu drugdje svrstani";"2301033924-251120-0";"EL. ENERGIJA 11/2025 -ID 2500 25/0004480";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 301033924-251120-0"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"351.59";"R1112 Energija";"600       01 UPRAVNI ODJEL ZA GOSPODARSTVO I EU PROJEKTE";"L01 6001T600001 Coworking";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322314 Električna energija - osnov. za priznati pretporez";"0160 Opće javne usluge koje nisu drugdje svrstane";"2301031965-251120-0";"EL. ENERGIJA COWORKING11/2025 - ID 2498 25/0004475";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 301031965-251120-0"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"27.44";"R0359 Troškovi priključaka poslovnih prostora";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322314 Električna energija - osnov. za priznati pretporez";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"2301011774-251120-9";"EL. ENERGIJA 11/2025 -ID 2501 25/0004481";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2301011774-251120-9"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"46.55";"R0005 Energija";"100       01 UPRAVNI ODJEL ZA POSLOVE GRADONAČELNIKA, GRADSKO VIJEĆE I OPĆE POSLOVE";"L01 1001A100001 Redovna djelatnost upravnih odjela";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322313 Električna energija - Ostali";"0133 Ostale opće usluge";"2301005407-251120-2";"EL. ENERGIJA 11/2025 -ID 2503 25/0004508";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2301005407-251120-2"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"11.17";"R0359 Troškovi priključaka poslovnih prostora";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322310 Električna energija";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"2301005407-251120-2";"EL. ENERGIJA 11/2025 -ID 2503 25/0004508";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2301005407-251120-2"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"39.56";"R0359 Troškovi priključaka poslovnih prostora";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322314 Električna energija - osnov. za priznati pretporez";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"2301005407-251120-2";"EL. ENERGIJA 11/2025 -ID 2503 25/0004508";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2301005407-251120-2"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"19.59";"R0358 Troškovi priključaka štandova i dr.";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322310 Električna energija";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"2301005407-251120-2";"EL. ENERGIJA 11/2025 -ID 2503 25/0004508";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2301005407-251120-2"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"10.79";"R0359 Troškovi priključaka poslovnih prostora";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322314 Električna energija - osnov. za priznati pretporez";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"2301001541-251120-4";"EL. ENERGIJA 1166212255RUDARSKA 1 ZA 11/2025 - ID249125/0004482";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2301001541-251120-4"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"614.61";"R0005 Energija";"100       01 UPRAVNI ODJEL ZA POSLOVE GRADONAČELNIKA, GRADSKO VIJEĆE I OPĆE POSLOVE";"L01 1001A100001 Redovna djelatnost upravnih odjela";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322311 Električna energija - Gradska uprava";"0133 Ostale opće usluge";"2300183296-251120-8";"EL. ENERGIJA ZGRADAOPĆINE 11/2025 - ID248925/0004476";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2300183296-251120-8"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"155.20";"R0005 Energija";"100       01 UPRAVNI ODJEL ZA POSLOVE GRADONAČELNIKA, GRADSKO VIJEĆE I OPĆE POSLOVE";"L01 1001A100001 Redovna djelatnost upravnih odjela";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322314 Električna energija - osnov. za priznati pretporez";"0133 Ostale opće usluge";"2300183296-251120-8";"EL. ENERGIJA ZGRADAOPĆINE 11/2025 - ID248925/0004476";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2300183296-251120-8"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"135.15";"R0005 Energija";"100       01 UPRAVNI ODJEL ZA POSLOVE GRADONAČELNIKA, GRADSKO VIJEĆE I OPĆE POSLOVE";"L01 1001A100001 Redovna djelatnost upravnih odjela";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322313 Električna energija - Ostali";"0133 Ostale opće usluge";"2300183269-251120-0";"EL. ENERGIJAPODUZETNIČKI INKUBATOR 11/2025 -ID 2490 25/0004509";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2300183269-251120-0"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"69.87";"R0359 Troškovi priključaka poslovnih prostora";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322314 Električna energija - osnov. za priznati pretporez";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"2300183269-251120-0";"EL. ENERGIJAPODUZETNIČKI INKUBATOR 11/2025 -ID 2490 25/0004509";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2300183269-251120-0"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"10.79";"R0359 Troškovi priključaka poslovnih prostora";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322314 Električna energija - osnov. za priznati pretporez";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"2300116622-251120-4";"EL. ENERGIJA TRGETKAPELICA BB 1197282508 ZA11/2025 - 2493 25/0004483";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 2300116622-251120-4"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"14.54";"R0350-83 Energija";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4001A400020 Održavanje ostale komunalne infrastrukture";"4.6.001    4. KOMUNALNA NAKNADA";"322310 Električna energija";"0660 Rashodi vezani za stanovanje i kom. pogodnosti koji nisu drugdje svrstani";"2300088962-251120-0";"EL. ENERGIJA 11/2025 -ID 2505 25/0004507";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 300088962-251120-0"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"10.04";"R0350-51 Energija";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4001A400016 Održavanje građevina, uređaja i predmeta javne namjene";"4.4.001    4.BORAVIŠNE PRISTOJBE";"322310 Električna energija";"0660 Rashodi vezani za stanovanje i kom. pogodnosti koji nisu drugdje svrstani";"2300088962-251120-0";"EL. ENERGIJA 11/2025 -ID 2505 25/0004507";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 300088962-251120-0"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"785.97";"R0493 Energija";"500       01 UPRAVNI ODJEL ZA DRUŠTVENE DJELATNOSTI";"L01 5006A500007 Socijalna zaštita obitelji u nužnom smještaju";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322310 Električna energija";"1060 Stanovanje";"2300088962-251120-0";"EL. ENERGIJA 11/2025 -ID 2505 25/0004507";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 300088962-251120-0"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"332.34";"R0359 Troškovi priključaka poslovnih prostora";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322314 Električna energija - osnov. za priznati pretporez";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"2300088962-251120-0";"EL. ENERGIJA 11/2025 -ID 2505 25/0004507";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 300088962-251120-0"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"10.28";"R0350-76 Troškovi javne rasvjete";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4001A400019 Održavanje javne rasvjete i potrošnja električne energije";"4.6.001    4. KOMUNALNA NAKNADA";"322310 Električna energija";"0640 Ulična rasvjeta";"2300088962-251120-0";"EL. ENERGIJA 11/2025 -ID 2505 25/0004507";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 300088962-251120-0"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"9.83";"R0359 Troškovi priključaka poslovnih prostora";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322310 Električna energija";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"2300088962-251120-0";"EL. ENERGIJA 11/2025 -ID 2505 25/0004507";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 300088962-251120-0"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"174.83";"R0005 Energija";"100       01 UPRAVNI ODJEL ZA POSLOVE GRADONAČELNIKA, GRADSKO VIJEĆE I OPĆE POSLOVE";"L01 1001A100001 Redovna djelatnost upravnih odjela";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322313 Električna energija - Ostali";"0133 Ostale opće usluge";"2300088962-251120-0";"EL. ENERGIJA 11/2025 -ID 2505 25/0004507";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 300088962-251120-0"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"HEP ELEKTRA D.O.O.";"43965974818";"ZAGREB";;"EUR";"92.58";"R0358 Troškovi priključaka štandova i dr.";"400       01 UPRAVNI ODJEL ZA KOMUNALNO GOSPODARSTVO I UPRAVLJANJE IMOVINOM";"L01 4002A400002 Održavanje poslovnih prostora, štandova i privremenih priključaka";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"322310 Električna energija";"0490 Ekonomski poslovi koji nisu drugdje svrstani";"2300088962-251120-0";"EL. ENERGIJA 11/2025 -ID 2505 25/0004507";"2025-11-30T00:00:00.000Z";"2025-12-20T00:00:00.000Z";"HR4323900011500128056";"HR01 300088962-251120-0"
"GRAD LABIN";"2025-12-23T00:00:00.000Z";"ALPHERA D.O.O.";"93272581932";"PULA";;"EUR";"700.00";"R0024 Ostali nespomenuti rashodi poslovanja";"100       01 UPRAVNI ODJEL ZA POSLOVE GRADONAČELNIKA, GRADSKO VIJEĆE I OPĆE POSLOVE";"L01 1001A100002 Redovna djelatnost  ureda gradonačelnika";"1.1.001    1.OPĆI PRIHODI I PRIMICI";"329990 Ostali nespomenuti rashodi poslovanja";"0133 Ostale opće usluge";"63/PJ1/1";"TROŠKOVI ORGA. MANIFE.ISTRIANA 22.12.2025. - ID 269625/0004520";"2025-12-18T00:00:00.000Z";"2025-12-19T00:00:00.000Z";"HR1323900011100354833";"HR00 63-2025"
